This is the data set after cleaning noises. This was used for the corresponding data analyses.


Timestamp,Consent,Age,Gender,Location,Educational Level,Domain,AI Usage Frequency,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,T1,T2,T3,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Motive,Trust,Vigilance,Well-being
18-03-2026 19:07,I agree to participate,22,Woman,West Bengal,Postgraduate,Business & Commerce,Always,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,41.0,10.0,24.0,38.0
18-03-2026 19:36,I agree to participate,25,Man,West Bengal,Postgraduate,Business & Commerce,Sometimes,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,69.0,13.0,47.0,47.0
18-03-2026 19:40,I agree to participate,22,Woman,Delhi,Undergraduate,Humanities,Occasionally,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,66.0,7.0,28.0,42.0
18-03-2026 19:47,I agree to participate,22,Woman,West Bengal,Undergraduate,Other,Always,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,93.0,21.0,57.0,39.0
18-03-2026 20:09,I agree to participate,23,Woman,Delhi,Postgraduate,Social Sciences,Often,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,79.0,10.0,28.0,47.0
18-03-2026 20:14,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Always,2.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,66.0,13.0,34.0,47.0
18-03-2026 20:24,I agree to participate,22,Man,Bihar,Undergraduate,Engineering & Technology,Always,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,61.0,10.0,34.0,38.0
18-03-2026 21:14,I agree to participate,22,Woman,West Bengal,High School,Social Sciences,Always,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,73.0,13.0,15.0,35.0
18-03-2026 21:19,I agree to participate,25,Woman,West Bengal,Postgraduate,Business & Commerce,Always,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,80.0,16.0,30.0,39.0
18-03-2026 22:13,I agree to participate,22,Man,West Bengal,Postgraduate,Business & Commerce,Occasionally,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,67.0,12.0,35.0,42.0
18-03-2026 22:31,I agree to participate,21,Woman,West Bengal,Undergraduate,Engineering & Technology,Sometimes,2.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,46.0,9.0,29.0,43.0
18-03-2026 23:01,I agree to participate,22,Woman,West Bengal,Undergraduate,Engineering & Technology,Often,3.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,74.0,11.0,58.0,48.0
18-03-2026 23:12,I agree to participate,21,Man,West Bengal,Undergraduate,Engineering & Technology,Always,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,100.0,21.0,39.0,50.0
18-03-2026 23:18,I agree to participate,22,Man,West Bengal,Undergraduate,Engineering & Technology,Sometimes,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,52.0,13.0,34.0,43.0
18-03-2026 23:43,I agree to participate,20,Woman,West Bengal,Undergraduate,Social Sciences,Sometimes,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,2.0,75.0,11.0,58.0,40.0
19-03-2026 00:17,I agree to participate,24,Man,Madhya Pradesh,Postgraduate,Social Sciences,Sometimes,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,74.0,16.0,47.0,33.0
19-03-2026 00:24,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Always,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,51.0,12.0,26.0,45.0
19-03-2026 08:26,I agree to participate,19,Woman,West Bengal,Undergraduate,Other,Often,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,6.0,6.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,78.0,18.0,50.0,60.0
19-03-2026 09:12,I agree to participate,21,Woman,West Bengal,Undergraduate,Social Sciences,Often,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,3.0,12.0,12.0
19-03-2026 09:20,I agree to participate,20,Woman,West Bengal,Undergraduate,Social Sciences,Sometimes,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,55.0,9.0,16.0,34.0
19-03-2026 13:19,I agree to participate,23,Woman,Maharashtra,Postgraduate,Social Sciences,Often,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,70.0,14.0,33.0,42.0
19-03-2026 13:54,I agree to participate,22,Man,West Bengal,Undergraduate,Engineering & Technology,Sometimes,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,2.0,70.0,12.0,31.0,46.0
19-03-2026 15:06,I agree to participate,21,Man,Bihar,Undergraduate,Engineering & Technology,Always,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,79.0,18.0,48.0,53.0
19-03-2026 16:17,I agree to participate,22,Woman,West Bengal,Undergraduate,Social Sciences,Always,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,2.0,82.0,13.0,26.0,43.0
19-03-2026 19:25,I agree to participate,22,Man,West Bengal,Graduate ,Humanities,Sometimes,4.0,2.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,7.0,3.0,3.0,5.0,5.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,5.0,78.0,13.0,45.0,40.0
19-03-2026 19:49,I agree to participate,20,Man,West Bengal,Undergraduate,Business & Commerce,Often,3.0,4.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,3.0,2.0,3.0,7.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,5.0,4.0,57.0,15.0,37.0,36.0
19-03-2026 21:09,I agree to participate,22,Woman,West Bengal,Undergraduate,Social Sciences,Always,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,69.0,12.0,38.0,45.0
19-03-2026 21:49,I agree to participate,18,Man,West Bengal,Undergraduate,Engineering & Technology,Sometimes,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,99.0,18.0,60.0,60.0
19-03-2026 21:52,I agree to participate,22,Woman,Karnataka,Postgraduate,Social Sciences,Often,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,71.0,12.0,28.0,42.0
19-03-2026 21:58,I agree to participate,19,Man,West Bengal,Undergraduate,Business & Commerce,Often,4.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,6.0,5.0,5.0,3.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,70.0,16.0,42.0,51.0
19-03-2026 22:04,I agree to participate,18,Man,West Bengal,Undergraduate,Business & Commerce,Often,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,15.0,48.0,48.0
19-03-2026 22:26,I agree to participate,24,Woman,West Bengal,Undergraduate,Medical Sciences,Often,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,6.0,6.0,5.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,71.0,17.0,33.0,45.0
20-03-2026 00:50,I agree to participate,23,Woman,West Bengal,Postgraduate,Social Sciences,Sometimes,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,56.0,12.0,33.0,35.0
20-03-2026 06:29,I agree to participate,20,Woman,West Bengal,Undergraduate,Engineering & Technology,Sometimes,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,43.0,15.0,22.0,47.0
20-03-2026 07:01,I agree to participate,19,Woman,West Bengal,Undergraduate,Engineering & Technology,Often,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,9.0,35.0,36.0
20-03-2026 09:37,I agree to participate,25,Woman,West Bengal,Postgraduate,Social Sciences,Always,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,4.0,79.0,9.0,16.0,43.0
20-03-2026 11:47,I agree to participate,24,Man,West Bengal,Postgraduate,Social Sciences,Often,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,75.0,13.0,37.0,36.0
20-03-2026 14:38,I agree to participate,23,Woman,Andhra Pradesh,Postgraduate,Social Sciences,Often,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,80.0,18.0,47.0,45.0
20-03-2026 23:53,I agree to participate,23,Non-binary,West Bengal,Postgraduate,Social Sciences,Sometimes,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,27.0,3.0,23.0,48.0
21-03-2026 10:50,I agree to participate,20,Woman,West Bengal,Undergraduate,Social Sciences,Often,5.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,83.0,13.0,34.0,48.0
21-03-2026 12:26,I agree to participate,22,Man,Punjab,Undergraduate,Engineering & Technology,Always,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,78.0,13.0,23.0,43.0
22-03-2026 10:33,I agree to participate,22,Man,Punjab,Undergraduate,Engineering & Technology,Always,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,75.0,14.0,47.0,43.0
22-03-2026 10:42,I agree to participate,20,Woman,West Bengal,Undergraduate,Natural Sciences,Occasionally,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,15.0,48.0,48.0
